label,source_file,segment_index,start_sample,end_sample,fd_dominant_freq_hz,fd_spectral_centroid_hz,fd_spectral_bandwidth_hz,fd_total_band_energy,fd_envelope_dominant_freq_hz,fd_band_energy_0_500_hz,fd_band_energy_500_1500_hz,fd_band_energy_1500_3000_hz,fd_bpfi_hz,fd_bpfi_h1_fft_amp,fd_bpfi_h1_envelope_amp,fd_bpfi_h2_fft_amp,fd_bpfi_h2_envelope_amp,fd_bpfi_h3_fft_amp,fd_bpfi_h3_envelope_amp,fd_bpfo_hz,fd_bpfo_h1_fft_amp,fd_bpfo_h1_envelope_amp,fd_bpfo_h2_fft_amp,fd_bpfo_h2_envelope_amp,fd_bpfo_h3_fft_amp,fd_bpfo_h3_envelope_amp,fd_bsf_hz,fd_bsf_h1_fft_amp,fd_bsf_h1_envelope_amp,fd_bsf_h2_fft_amp,fd_bsf_h2_envelope_amp,fd_bsf_h3_fft_amp,fd_bsf_h3_envelope_amp,fd_ftf_hz,fd_ftf_h1_fft_amp,fd_ftf_h1_envelope_amp,fd_ftf_h2_fft_amp,fd_ftf_h2_envelope_amp,fd_ftf_h3_fft_amp,fd_ftf_h3_envelope_amp
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,4,4096,6144,29.296875,1480.909203540828,1519.532892870029,0.007577883882966917,216.796875,0.0052088794217274035,0.0018065905613535644,0.0005223905906659833,162.0,0.00034284112627982083,0.0011754000148972903,0.013293082517224688,0.01490764595337173,0.00040791418219031475,0.000818289270962393,108.0,0.012527193595191909,0.016177881609469896,0.013795609315670986,0.01750211146241015,0.013293082517224688,0.01490764595337173,72.0,0.0010402641016540027,0.007958969368071693,0.00016891734774853356,0.0034190518659914684,0.013795609315670986,0.01750211146241015,12.0,0.00048802191790333645,0.0004241549419793049,0.020714458078704732,0.005427819074242613,0.029701612008595033,0.006891661665037194
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,5,5120,7168,29.296875,1507.8094230813329,1536.7668455978396,0.007550142894089121,216.796875,0.005163115874954619,0.0017896109466933256,0.0005550105596598073,162.0,0.00036623891077672694,0.001348513505795093,0.01275281976257898,0.015090454144492057,0.0001835571684424634,0.0006058319309058884,108.0,0.012625882672677807,0.016185845699862315,0.013955980216482021,0.017722384722649632,0.01275281976257898,0.015090454144492057,72.0,0.0010660308994139942,0.008125646244428502,0.00048383282850809195,0.003508043298460712,0.013955980216482021,0.017722384722649632,12.0,0.0001988457190108655,0.000530305125071455,0.020055617296208104,0.004729180692014776,0.029642663359680254,0.007141376694057666
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,6,6144,8192,29.296875,1501.5485435367013,1543.9593404500658,0.007461724144411272,216.796875,0.00511747371777666,0.0017823642712872585,0.0005182063456794639,162.0,0.0003479291200745321,0.0016503759380115347,0.012957974447710493,0.015125067199739403,0.00012352238812357997,0.00068620796668908,108.0,0.01216915857116735,0.016409844907366643,0.013969781798842562,0.01727061744838657,0.012957974447710493,0.015125067199739403,72.0,0.0006750192785553644,0.007603483433734945,0.0002506792548892376,0.0035698579114831295,0.013969781798842562,0.01727061744838657,12.0,0.00024225511370089031,0.0005164129092067742,0.02035183153945203,0.004531942340171323,0.0293657345483694,0.0070875994982151904
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,7,7168,9216,29.296875,1489.842412518145,1529.4143012819234,0.007527338660227663,216.796875,0.005230122303274156,0.0017328748260846802,0.0005268091327269821,162.0,0.00017089370832154777,0.0011351233470946092,0.012807641885871753,0.014762846240774619,0.00022456366876542376,0.0006692083779974887,108.0,0.012398882527198764,0.01611429350380117,0.014217174826573507,0.0170445142372038,0.012807641885871753,0.014762846240774619,72.0,0.0008124812055506814,0.007895041083752802,0.00012204434718442261,0.003784452239808254,0.014217174826573507,0.0170445142372038,12.0,0.0003140767629342641,0.00032186858202681607,0.020721197297783298,0.0052727564129389625,0.029790949642005234,0.007279607103975506
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,8,8192,10240,29.296875,1524.1693695093577,1547.2386965708174,0.007529815802061664,216.796875,0.005132097179750063,0.001811090831979945,0.0005410330303812793,162.0,0.0006477286369881009,0.001303490003143601,0.012841438562706897,0.014799006682304666,0.000254486274877983,0.0008985372785115581,108.0,0.011981885073932781,0.016565528880444064,0.014014935485160432,0.01724880077499903,0.012841438562706897,0.014799006682304666,72.0,0.0008737417059985628,0.007440944924999545,0.00032124506356809713,0.003202479288424116,0.014014935485160432,0.01724880077499903,12.0,0.0003322047102366942,0.0005019202847743733,0.02030035375912917,0.005103374897522421,0.029496071585900292,0.0073897683045037466
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,9,9216,11264,29.296875,1482.1703319895812,1512.8819813299783,0.007459426297960839,216.796875,0.00514769829236066,0.001756625599832052,0.0005173656445070569,162.0,0.0003278363313753264,0.0013244595874575538,0.012893527680192854,0.014692330726731215,0.0001762563899415252,0.000937683125151372,108.0,0.012261244053001297,0.01596149974109655,0.013925270080827522,0.01703101598536331,0.012893527680192854,0.014692330726731215,72.0,0.0008177704726645938,0.007550680417343142,0.0001749315382063749,0.003784181347757889,0.013925270080827522,0.01703101598536331,12.0,0.00021907509461551933,0.00048076964063993073,0.020809749528012657,0.005513243420490321,0.02918829757219661,0.007197967866557674
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,10,10240,12288,29.296875,1482.9837804394056,1525.0047409609476,0.0074646641784957,216.796875,0.005122384980872115,0.0017878048508811238,0.0005145479976531789,162.0,0.000251776798607972,0.001566176487867458,0.013248632588542121,0.015311318753475515,0.00019187738764415893,0.0006267617271879358,108.0,0.012332041533065583,0.0166249332073243,0.014252034623809896,0.017273813038946945,0.013248632588542121,0.015311318753475515,72.0,0.0006077384145214399,0.007639585834747928,0.0002577480916523053,0.003883814352444687,0.014252034623809896,0.017273813038946945,12.0,0.00017049003182340568,0.00029752121080390176,0.019839016812425225,0.0048077177936587095,0.02950698368432834,0.0069755004207109825
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,11,11264,13312,29.296875,1484.2013805032955,1531.1149307612413,0.007426259758041412,216.796875,0.005131967444634849,0.0017357444467904035,0.0005198109677955992,162.0,0.00043465116366212886,0.0014421442044565745,0.012937228694673512,0.014708680394014578,0.0002929056783125494,0.00047158213375468556,108.0,0.012456386139756546,0.015855302932506837,0.013856099839096418,0.016962011419860683,0.012937228694673512,0.014708680394014578,72.0,0.0009211459847599638,0.007814867260839143,0.00030820307086926397,0.0034554096544978474,0.013856099839096418,0.016962011419860683,12.0,0.0004826242009306027,0.00013971501310325015,0.02070626725810536,0.005263804623984368,0.029277694933525222,0.007463912955702252
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,12,12288,14336,29.296875,1482.5343975730984,1525.9940155254808,0.007469638127826576,216.796875,0.005143182142998465,0.0017625761264508728,0.0005251832281690078,162.0,0.0005801233751867434,0.0013455811100371868,0.012511308385058225,0.015096366440620958,0.00012704894918720382,0.0007960938858836398,108.0,0.012647445450662357,0.016423349196679503,0.014427118693698202,0.017296791665330297,0.012511308385058225,0.015096366440620958,72.0,0.0008380978186858987,0.008169035987868759,0.00025208250279522103,0.0035623607962142526,0.014427118693698202,0.017296791665330297,12.0,0.00016235161838494197,0.00040289891823743845,0.02055526729411278,0.004938942450913991,0.029157359012635855,0.007342489661161045
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,13,13312,15360,29.296875,1504.2702647997908,1539.13301348752,0.007448487167182211,216.796875,0.00510040396014056,0.0017755340590409636,0.000531601053059673,162.0,0.0003434228820427487,0.001266044947638368,0.01286538433348797,0.01507294066995504,0.00011971120157485401,0.0005995752737568142,108.0,0.012562040507759295,0.016363238802540515,0.01376661572012955,0.017471268459203486,0.01286538433348797,0.01507294066995504,72.0,0.0005772049977419647,0.007942713222615054,0.000306497384236104,0.00396812598641412,0.01376661572012955,0.017471268459203486,12.0,0.0006479653695102089,0.0004800155732300853,0.02054724851549029,0.005615892869184318,0.029367081664560056,0.006942717244353204
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,14,14336,16384,29.296875,1475.083388173445,1512.645774303782,0.007523154717082119,216.796875,0.005152843983836662,0.001801133228642348,0.0005295754880150947,162.0,0.00023645787452324216,0.0012812735077082952,0.012642612035829108,0.015156463808267772,0.00022797744222431457,0.0007175093949689027,108.0,0.012086009039481423,0.016503511056778,0.014091632957070045,0.01733600328190064,0.012642612035829108,0.015156463808267772,72.0,0.0006179264212914612,0.007565237775696163,0.0003771350104484872,0.0039400409682315875,0.014091632957070045,0.01733600328190064,12.0,0.0001951519026728857,0.00046577882500460134,0.02061114855985675,0.004969315009099612,0.029477262971792373,0.007143555655447921
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,15,15360,17408,29.296875,1488.9458146565664,1528.928165461691,0.007513282361730464,216.796875,0.005165122725277235,0.0017810191236491,0.0005279106798932665,162.0,0.0004516740477278807,0.0016542622812836054,0.013026121814332055,0.01507838651427755,0.00035207455070915896,0.0007681058867890716,108.0,0.012397997535037161,0.016071551903680953,0.014192117639305642,0.017004212585172825,0.013026121814332055,0.01507838651427755,72.0,0.0006252514905339639,0.0077601611116743345,0.000498052281393321,0.003559686263928987,0.014192117639305642,0.017004212585172825,12.0,0.000242478442917415,0.00018173083368008263,0.020450605636092318,0.0050353140410811705,0.029482349341395712,0.007239531718037192
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,16,16384,18432,29.296875,1485.6212017118253,1514.5634676670184,0.007484566474122392,216.796875,0.005155069625277224,0.0017586563140929482,0.0005335067750542873,162.0,0.0004344074998993738,0.0015836051422878851,0.012666609088872767,0.01450024008273561,2.5886765206110284e-05,0.0007342244806232784,108.0,0.012408153366004992,0.016184156775480817,0.01406233506077863,0.016922549250156085,0.012666609088872767,0.01450024008273561,72.0,0.0007965560962886511,0.007864838343103382,0.0001841262472804202,0.0038707725467739666,0.01406233506077863,0.016922549250156085,12.0,0.00022568563974667972,0.00011292882660699222,0.020245005899020622,0.005161622743467815,0.02982584081327482,0.006824001376836377
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,17,17408,19456,29.296875,1475.8584615859963,1515.1609518880682,0.0074348332097425125,216.796875,0.005138607530456412,0.001751330969423513,0.0005064400076783563,162.0,0.00035780934328657256,0.0012466378666883987,0.01244149341779055,0.014759353492469368,0.00028530607174256136,0.0007327588850669594,108.0,0.012308406217233512,0.01594757642264942,0.013812367973905573,0.016848658968841048,0.01244149341779055,0.014759353492469368,72.0,0.0009824468912516904,0.00793457699871449,0.00015387301458478245,0.003397755031293141,0.013812367973905573,0.016848658968841048,12.0,0.0004601004312984494,0.0008642169879988542,0.0206610170168656,0.005081551690149229,0.029320702107355268,0.007270839817951571
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,18,18432,20480,29.296875,1512.7964176283722,1536.928190875748,0.007544740792401147,216.796875,0.005232261994779346,0.001733953806717656,0.0005331092083725806,162.0,0.0001991416875839638,0.001543567098809365,0.012738419693323302,0.014721468091764646,0.0004960658778036105,0.0008677338979531847,108.0,0.012460805125604983,0.0160043434782799,0.014162819644451676,0.01671204524645833,0.012738419693323302,0.014721468091764646,72.0,0.0007272954863279624,0.008069144353822819,0.00015304921476504225,0.0037096340632355035,0.014162819644451676,0.01671204524645833,12.0,0.00037332416887853384,0.0006576341596695137,0.020765080867128506,0.005709776229483357,0.02996391202571156,0.007259578324739537
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,19,19456,21504,29.296875,1470.855055745461,1506.243748490456,0.007530894968981011,216.796875,0.005212774363339647,0.0017411402055807325,0.0005385573011389813,162.0,0.000342322845981449,0.0013610394067214279,0.013349175535553495,0.015268609152859651,0.00028820091538538854,0.00035273610871294726,108.0,0.012047821616960493,0.016019684237879382,0.014215737706129772,0.017391292746985143,0.013349175535553495,0.015268609152859651,72.0,0.0007912844672348568,0.007780194637691474,0.00044451077760276745,0.0033308580412792603,0.014215737706129772,0.017391292746985143,12.0,0.00021742619529076433,9.78895626867905e-05,0.020700916073196275,0.004709263452838021,0.029712927137152234,0.007272063682703327
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,20,20480,22528,29.296875,1477.0725647063107,1503.1286806125356,0.007491491594626882,216.796875,0.005146647695207698,0.001775780450288678,0.0005317744249687777,162.0,0.00021149132647687308,0.0013985665206534407,0.012971375615456091,0.015091504079491178,0.00012828117612694414,0.0005484080245503006,108.0,0.012344446957655054,0.016370833666939585,0.014076141111031573,0.017374089786735034,0.012971375615456091,0.015091504079491178,72.0,0.0007174181257093766,0.007942871670052604,0.0004869249815750904,0.0038738349822808596,0.014076141111031573,0.017374089786735034,12.0,5.451854987211198e-05,0.0001661986583375996,0.020427477762946254,0.00503310852819467,0.02948375936836885,0.007090187060568089
outer,/Users/ec/Desktop/automation/hidayet/BitirmeCod/demo_data/outer/outer_demo.csv,21,21504,23552,29.296875,1508.2934131953905,1552.0720878260324,0.007501050392810433,216.796875,0.005163225036051013,0.0017733302454186381,0.0005210146114125949,162.0,0.0002749997922585589,0.0014242155195004764,0.012885542525320745,0.015003200592398359,0.0001979049694118957,0.0007355621796554301,108.0,0.012251232295180537,0.016629364181576647,0.014260997536534935,0.017631851691760913,0.012885542525320745,0.015003200592398359,72.0,0.0006883138861474495,0.00785152945046801,0.00012709183099365984,0.0032199552528934558,0.014260997536534935,0.017631851691760913,12.0,0.00022584153747839036,0.00017688594925751366,0.020719018192190776,0.004911090806552332,0.029422630727161014,0.007135058068727474
