label,source_file,source_basename,segment_index,start_sample,end_sample,signal_key,rpm,output_fault_status,output_bearing_type,output_fault_location,output_fault_diameter_in,output_motor_load_hp,output_outer_race_position,tf_stft_plot_path,tf_stft_series_path,td_mean,td_std,td_variance,td_rms,td_peak_abs,td_peak_to_peak,td_skewness,td_kurtosis,td_crest_factor,td_shape_factor,td_impulse_factor,td_clearance_factor,td_energy,td_entropy
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,22,22528,24576,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004434685258389471,0.11240190262362788,0.012634187713411524,0.11248935125936367,0.40186451097804393,0.7986935329341318,0.025353546515871437,3.1743842560242257,3.5724671400359997,1.2597678376668946,4.500479204139187,5.298498259085216,25.915093292549123,-90.67734718448021
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,23,23552,25600,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.00415891038236028,0.11847192076574076,0.014035596009923957,0.11854489675010249,0.4481585229540918,0.8500230339321357,-0.008063755089562419,3.2202744842796456,3.780496126280563,1.2603484911751393,4.764742588651167,5.611081464989227,28.78032393316856,-79.49426172652522
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,24,24576,26624,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004280340159524701,0.11542033289331959,0.013321853245204712,0.11549967340683676,0.4481585229540918,0.8467743313373253,-0.010472450181810295,3.2651651404680226,3.880171343649566,1.2640194771262336,4.904612152960119,5.798238738963313,27.320677492912033,-82.88340057847408
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,25,25600,27648,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0043867795853605295,0.11516652034957285,0.013263327409428576,0.1152500379373435,0.37847385229540914,0.7493132534930139,-0.05284583326967982,3.1791622419113423,3.2839368998834444,1.2721019507901434,4.177502536613465,4.975389397836587,27.202705908857066,-93.67165447539018
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,26,26624,28672,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004468948918569112,0.1165262990614613,0.013578378372961115,0.11661196284000151,0.41502175648702594,0.7858611576846307,-0.03718643302419507,3.0538526751342627,3.5589981197423137,1.2667995855209295,4.508537342959331,5.367044546743089,27.84942054891089,-88.04710716866049
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,27,27648,29696,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0045427109647891714,0.12302349105229943,0.015134779350695196,0.12310733354924398,0.5141071856287426,1.0072602395209582,-0.004277930211460607,3.325222298623258,4.176089033908734,1.266984319817221,5.291039324123013,6.26404360842695,31.038291094742654,-63.408348166690615
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,28,28672,30720,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004577847079278942,0.12481084692134779,0.015577747509224112,0.12489477248109856,0.5141071856287426,1.0072602395209582,0.0007580104274136294,3.2675092796852954,4.11632268841794,1.2624664617867996,5.196719340019723,6.139635849947321,31.94614618747981,-62.36692953838349
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,29,29696,31744,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004731636979946358,0.11931744237500083,0.014236652054911645,0.11941122410988693,0.4094989620758483,0.8095766866267465,0.022051916998904443,2.999307838575123,3.429317177914625,1.2555236297017642,4.305588750613981,5.0914184602751265,29.202514828127523,-82.61973403230317
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,30,30720,32768,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004400738854322605,0.11502076857495935,0.013229777203574357,0.11510492476883125,0.4036512974051896,0.7999930139720559,0.03744623703474588,2.9947199529707373,3.5068117043285065,1.252000877044569,4.39053132944945,5.187902757756825,27.134246309966443,-87.61524714604397
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,31,31744,33792,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004368933929016966,0.11565455616771028,0.013375976362350052,0.11573704655824844,0.4036512974051896,0.7865108982035929,0.0471523767089298,3.1863085175216423,3.487658527747543,1.2608638095045266,4.397462417546715,5.209579775478933,27.43309096146159,-88.72930757705642
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,32,32768,34816,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004884950996444611,0.1168934518082502,0.013664079075647711,0.11699547778390999,0.40560051896207583,0.7850489820359281,0.018109567752678128,3.3453455173444926,3.4668050991784294,1.2771313910521307,4.427565618820368,5.272867540267799,28.032904851221254,-87.85764790563232
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,33,33792,35840,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004834269332428893,0.1139655584477163,0.012988148512299841,0.11406804404511503,0.40560051896207583,0.8074650299401198,0.010242267516247797,3.162593760764942,3.555776925583618,1.266399205298269,4.503033072777016,5.3456704134518205,26.647590240825966,-87.52462490869806
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,34,34816,36864,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004640425847523702,0.11633537642718116,0.013533919808453938,0.11642788910093793,0.41973237524950097,0.8298810778443113,-0.029676548375777052,3.1272324283575563,3.605084473236573,1.2649481500045385,4.560244935030689,5.424073756829839,27.761568482304618,-83.12715132517246
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,35,35840,37888,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004953636944860279,0.11667679754904846,0.01361347508630164,0.11678190615537633,0.41973237524950097,0.8298810778443113,-0.024431514488223068,3.0135840243292367,3.5941558848256356,1.2561867752084892,4.51493109055573,5.33748517611087,27.930651863619836,-82.71610771713266
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,36,36864,38912,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004919769854821607,0.11835635654589634,0.01400822713481934,0.11845856351587146,0.4834069461077844,0.9253929341317365,-0.021643191605325154,3.019192103328505,4.08081046874265,1.2467339180375645,5.087684824464235,5.973623947045109,28.738419241459205,-72.889839114898
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,37,37888,39936,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.005002732328312125,0.12106879996963651,0.014657654326087857,0.12117211583873823,0.4834069461077844,0.9253929341317365,-0.013003018597156945,3.0786600975288168,3.9894239921594337,1.2546194654000296,5.00520899629712,5.905277335758983,30.07013203320135,-70.33581974519055
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,38,38912,40960,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004982507251122754,0.11943106538454491,0.014263779378887443,0.11953495203242828,0.40235181636726547,0.784399241516966,0.0460151566850612,3.0337674211832204,3.3659763067300403,1.2585321224755144,4.2361893055112505,5.019289726209116,29.26306254314482,-85.01414264080111
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,39,39936,41984,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004843866329840319,0.11410117613716622,0.013019078395884629,0.11420394667832626,0.40235181636726547,0.784399241516966,0.058181027290468174,2.9701324389945722,3.523099052789777,1.252061645590402,4.411137197613955,5.211353755750807,26.711124862783464,-90.16080328679547
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,40,40960,43008,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0050470688700723545,0.12071340701669939,0.014571726633579328,0.12081887078498368,0.40007772455089824,0.7904093413173653,0.061399004229334114,2.8877379921631907,3.3113844050313954,1.2458046138161563,4.12533796990698,4.849063420240399,29.895064653329577,-82.93998303401058
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,41,41984,44032,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004917628376060379,0.12065857796682442,0.014558492436976248,0.1207587491895361,0.40007772455089824,0.7904093413173653,0.06356491815360402,2.9181441084531556,3.313033028546519,1.249140273705939,4.138442984075414,4.867980613613137,29.86531943592199,-82.67642680061047
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,42,43008,45056,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004932460099332585,0.11757453631624502,0.013823771589980018,0.11767795355380516,0.40186451097804393,0.7917088223552895,0.07098429235572563,3.0950015757143485,3.414951559251087,1.261695043465707,4.308627455982585,5.094713311366394,28.3609103413484,-85.86776466462757
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,43,44032,46080,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.005136852349987525,0.11799871770451449,0.013923697379909701,0.11811047638535403,0.40186451097804393,0.7917088223552895,0.10889638496881343,3.2409529398648065,3.402445941094147,1.2725862522560514,4.329905928680814,5.157101922128848,28.569773326285357,-85.84217549382284
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,44,45056,47104,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004948243590943114,0.11787559805495175,0.013894656616812546,0.11797941232031907,0.41940750499001994,0.8008051896207584,0.04073143207265992,3.244017538333886,3.554921123452547,1.2778045777334008,4.542494485028829,5.440393377268253,28.506402266005207,-85.10495048397796
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,45,46080,48128,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004730447269523453,0.12013618215327405,0.014432702262364643,0.12022927843805095,0.41940750499001994,0.8008051896207584,-0.01597620528460581,3.104023472545238,3.4883974223144225,1.2664473131380636,4.417871542647847,5.247562148397524,29.60400259836802,-82.4930415631316
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,46,47104,49152,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004758207179391217,0.11535608913018985,0.013307027299412305,0.11545418067343562,0.36677852295409186,0.7195876247504991,-0.008502286634981066,2.947216957402592,3.176831889626691,1.2455348082949529,3.956854698631474,4.6369845478504494,27.299159726027398,-97.45595207608483
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,47,48128,50176,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004479576998347055,0.11798232966004427,0.013919830112011361,0.11806733977732996,0.38123524950099796,0.7418412375249501,0.005410841523736603,2.9463638760374398,3.228964506357064,1.2477513318737203,4.028944763379996,4.732490263797808,28.548908486851545,-91.61462272606592
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,48,49152,51200,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.00447703894944486,0.11828476516997152,0.01399128567131531,0.11836946206294154,0.3939051896207585,0.7545111776447107,0.10272744558556476,2.9501163703337165,3.3277602411617293,1.2516912086929093,4.1653282384999315,4.905070459997809,28.69520291649568,-89.58551609913336
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,49,50176,52224,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.00469745263379491,0.11917813436615789,0.014203427710997982,0.11927067440173518,0.4059253892215569,0.792845868263473,0.10638808018608786,2.9862377083394094,3.4033964447479588,1.249811166393393,4.253602880309574,5.004784767979079,29.133811245557204,-84.49627880697817
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,50,51200,53248,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004662871717502494,0.11825741396081173,0.013984815956698787,0.1183493064168636,0.44913313373253494,0.8816978842315369,0.07435262729782866,3.169118972840346,3.7949790102744356,1.260307378465782,4.782840047771642,5.655745037809445,28.68543145851427,-76.17973349750719
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,51,52224,54272,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0046311461062250505,0.1171903372855419,0.013733575153099073,0.11728180876570875,0.44913313373253494,0.8816978842315369,0.055766140225771865,3.4346314265674813,3.8295208648236163,1.2726497775508498,4.8736388767441134,5.771482794653983,28.170286422745654,-78.09235425789298
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,52,53248,55296,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004399787085984282,0.1188756777791432,0.01413142676745068,0.11895707164289425,0.42720439121756487,0.8350790019960079,0.035311536438251925,3.2250266517342547,3.5912483832825033,1.2648063872953217,4.5422338935397075,5.37046857224565,28.98080746261028,-80.47080569863414
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,53,54272,56320,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004473707760260728,0.11795326220618285,0.013912972065080525,0.1180380706645307,0.3875702195608782,0.7489883832335329,0.0411527039021769,2.9400974084086995,3.283434042753626,1.2514911573019454,4.10918867009034,4.839937994458733,28.534755586467313,-90.36761959740483
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,54,55296,57344,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004459113979073104,0.1141553390678754,0.013031441437701598,0.11424239639984783,0.3578445908183633,0.6992832335329342,0.04635484847126036,3.001619641043732,3.1323274204255043,1.257312273086018,3.938313709024854,4.660038931927602,26.729113876848565,-101.11600176863169
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,55,56320,58368,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004428657392246757,0.11979736185788088,0.014351407908108054,0.11987919300031159,0.4007274650698603,0.7546736127744511,0.05889264976821708,3.0959871854734207,3.3427607830895116,1.2651198443624423,4.228993001643079,5.030271180090193,29.431850832703397,-87.73700624392599
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,56,57344,59392,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004480370138628993,0.11950430970761006,0.014281280038692385,0.11958826763220338,0.4007274650698603,0.7546736127744511,0.05892622341730344,3.1357228332454072,3.3508928008080803,1.2667701555766493,4.244810994600326,5.037414276124312,29.28917249079604,-88.62309775083463
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,57,58368,60416,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004315079703873503,0.11496795059487235,0.013217629663985007,0.11504890080672561,0.398128502994012,0.7783891417165669,0.056905814856880975,3.0918062856767436,3.460515486913178,1.2649164017970937,4.377262798069335,5.18974080551381,27.107839133359697,-90.5165684550598
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,58,59392,61440,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004524785994417415,0.11780870961389084,0.013878892060890057,0.11789557137223321,0.46245281437125746,0.8675660279441118,0.04164150995797244,3.2146770917342677,3.9225630699150624,1.2642862804789803,4.9592426736071245,5.85965071295993,28.465901054331564,-78.54343682117302
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,59,60416,62464,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004475373354852794,0.11384305025056084,0.01296024009035172,0.1139309837446208,0.46245281437125746,0.8675660279441118,0.048060519222336076,3.1540928458958835,4.0590610137085905,1.2587977437669688,5.109536845868839,6.026212363272925,26.583591028770915,-81.92099243625097
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,60,61440,63488,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004142888948665169,0.11748499649995259,0.013802724402593872,0.1175580194263022,0.4608284630738523,0.8622056686626747,0.08237037116286205,3.197406342949757,3.9200087354546516,1.2639011415941588,4.954503515800209,5.858183720499561,28.303130483578563,-79.53531426317775
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,61,62464,64512,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004345853546812625,0.11538537048930907,0.013313783722955115,0.1154671822034532,0.4608284630738523,0.8622056686626747,0.04811616608635352,3.2278301019120446,3.990990810374782,1.2622439515865962,5.037604011233257,5.946823270713361,27.305308499979184,-81.2622772427259
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,62,63488,65536,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004383765652289172,0.11448266854785144,0.013106281397837212,0.11456656929109557,0.4122603592814371,0.8055158083832336,0.027215445851678188,3.105138282892206,3.598435056861558,1.2596572988830663,4.532794983932364,5.3605102966033,26.881021540621113,-87.59129291993622
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,63,64512,66560,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0043073862431387226,0.11757141621492238,0.013823037910782515,0.11765029318718291,0.4122603592814371,0.8055158083832336,0.036652691845963946,3.1792124189025586,3.504116718396327,1.267573827526405,4.441726640836898,5.285500574138131,28.34757936543764,-84.70655890752131
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,64,65536,67584,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0044467409906749,0.11964947264688218,0.014315996304677007,0.11973207510986834,0.3974787624750499,0.7847241117764471,-0.007739490030757599,3.113960281333725,3.3197350176242755,1.2635799584144838,4.194750635516788,4.991426528094965,29.359656571115835,-85.33311533167634
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,65,66560,68608,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004225930736183882,0.12139843435582098,0.014737579864044576,0.12147196530324024,0.4283414371257485,0.8233836726546906,0.003270105348527777,2.993329234372469,3.52625756944366,1.2539921091430841,4.42189916688842,5.224977599883408,30.219137750285515,-78.90701397467625
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,66,67584,69632,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.00424147628570983,0.11841621309999574,0.014022399524943604,0.1184921501451714,0.4440976447105789,0.8724390818363275,-0.014473533162664405,3.0229404527376147,3.747907723562193,1.2576909883448704,4.713709769072308,5.581201673182021,28.754717995060922,-76.75868892951222
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,67,68608,70656,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004504005719030689,0.11397313033505521,0.012989874438371482,0.11406209057302319,0.4496204391217565,0.8263075049900199,-0.04516037041005246,3.199287615347003,3.9418919718458687,1.264289133347705,4.98369118483529,5.9153736210004535,26.64480871605974,-85.61477386353302
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,68,69632,71680,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004272646698789921,0.11580310204906852,0.013410358444186976,0.11588189657577949,0.4496204391217565,0.8163989620758483,0.016878678671516597,3.0343579483585232,3.87998861261071,1.2606662836015006,4.891370824676087,5.805312288598432,27.501801377791296,-85.2728744770813
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,69,70656,72704,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004227120446606786,0.1179814750340872,0.01391962845121894,0.11805717681906959,0.39780363273453095,0.7645821556886228,0.04499619181158496,2.9644433815048186,3.369584496706975,1.261616523497641,4.251123478367003,5.063119186617984,28.5439938529056,-88.29318237168575
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,70,71680,73728,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0041935706126808876,0.11586485771155101,0.013424665252517964,0.11594072316059403,0.40024015968063875,0.7498005588822356,0.019953013850835272,2.962958541676023,3.452110257465364,1.253956399358968,4.3287957486414275,5.124617076585691,27.52973063577908,-93.31265225942768
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,71,72704,74752,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004136702454466068,0.11655243001345438,0.01358446894204118,0.11662581725003245,0.4094989620758483,0.7507751696606786,0.04458854260657067,3.028388456450059,3.5112205147332793,1.259372848756619,4.421935782252332,5.229898639678194,27.856038398439356,-91.710900868208
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,72,73728,75776,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.0043672683344249,0.11551206701061945,0.013343037625065838,0.1155945961443298,0.4094989620758483,0.7852114171656686,0.08814632449784844,3.1167869629806706,3.542544164993263,1.2652823519858842,4.482318613096546,5.31357393068127,27.36560262711441,-88.51917365481468
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,73,74752,76800,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004459827805326846,0.1131858494984181,0.012811036526678555,0.11327368004409374,0.4395494610778443,0.8232212375249501,0.05474641117398155,3.298919933828692,3.880420066751094,1.2782557514910393,4.960169268525829,5.927170971597938,26.277737657818566,-87.21396876068874
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,74,75776,77824,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004245124731006736,0.1155756462741455,0.013357730011686404,0.11565358228636159,0.4395494610778443,0.8232212375249501,0.04020415486650578,3.1317594060231473,3.8005693588418836,1.2676911017553163,4.817947957807763,5.730334772016059,27.393538243928496,-84.57795103369233
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,75,76800,78848,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004194839637131985,0.12098576091494899,0.014637554344169197,0.12105846118198615,0.46423960079840315,0.8467743313373253,0.06783077785262183,2.993417979855494,3.8348381126414264,1.2508171698349504,4.796681354829351,5.646603175230382,30.01374929664092,-77.34401084340146
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,76,77824,79872,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004268601683352045,0.12426601182301729,0.015442041694398272,0.12433930454498042,0.46423960079840315,0.8839719760479041,0.0045051595739473305,3.207506366911038,3.7336512577200556,1.263182202905158,4.716281820606433,5.587055168537022,31.66261791688579,-71.56849799791571
ball,/Users/ec/Desktop/automation/hidayet/BitirmeCod/data/cwru_database_20260329/ball/225.mat,225.mat,77,78848,80896,X225_DE_time,1729.0,FAULT,DRIVE_END,BALL,0.021,3,NONE,NOT_SAVED,NOT_SAVED,0.004224741025760978,0.12283261267266,0.015087850735991715,0.12290524469169924,0.4592041117764471,0.8789364870259481,-0.02343753357158094,3.16820542589564,3.7362450473804785,1.26715626081163,4.734406303714619,5.644921043614116,30.936471905743797,-73.97534465771511
